Day,State_ID,State,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident_Population_2020_Census,Population_Density_2020_Census,Density_Rank_2020_Census,SexRatio,Confirmed,Deaths,Recovered
16,17,Kansas,38.5266,-96.7265,249727,8868.04512,1100365,1.350472607,37770.21632,2937880,35.9,43,99,False,False,False
16,18,Kentucky,37.6681,-84.6701,280690,7259.349554,3400741,0.953675954,76118.84308,4505836,114.1,25,97,True,True,True
16,19,Louisiana,31.1695,-91.8678,58159,7848.336579,4593428,2.214590534,98809.02445,4657757,107.8,28,96,False,False,False
16,20,Maine,44.6939,-69.3819,20760,2471.261974,1238985,1.526234986,92171.84492,1362359,44.2,40,96,True,True,True
16,21,Maryland,39.0639,-76.8021,308039,5359.711397,6408323,2.01863402,105998.3823,6177224,636.1,7,94,True,True,True
16,22,Massachusetts,42.2302,-71.5301,127940,6756.993795,12259486,2.916521732,177866.9665,7029917,901.2,5,94,True,True,False
16,23,Michigan,43.3266,-84.5361,124708,5825.506463,8807614,2.521378172,88192.05081,10077331,178,20,97,True,True,True
16,24,Minnesota,45.6945,-93.9002,13839,7891.419156,5836107,1.338060924,103483.8266,5706494,71.7,32,99,True,True,True
16,25,Mississippi,32.7416,-89.6787,46500,8429.315871,1473795,2.184805616,49520.20211,2961279,63.1,34,94,True,True,False
16,26,Missouri,38.4561,-92.2884,441474,7298.513319,3920745,1.443716918,63882.54168,6154913,89.5,30,96,True,True,False
16,27,Montana,46.9219,-110.4544,5048,8332.506844,874943,1.221703198,81863.86696,1084225,7.4,50,101,True,True,True
16,28,Nebraska,41.1254,-98.2681,54110,9352.215251,1908692,1.015422033,98670.60103,1961504,25.5,45,100,False,False,True
16,29,Nevada,38.3135,-117.0554,256329,8444.052834,2317860,1.44603791,75251.38337,3104614,28.3,44,101,True,True,False
16,30,New Hampshire,43.4525,-71.5639,6081,4114.477268,1138549,1.656984538,83734.63184,1377529,153.8,23,98,True,True,True
16,31,New Jersey,40.2989,-74.521,539520,7003.779473,8682801,3.281524026,97755.182,9288994,1263,2,95,True,True,True
16,32,New Mexico,34.8405,-106.2485,75180,7768.540019,2140605,1.786448773,102087.7239,2117522,17.5,47,98,True,True,True
16,33,New York,42.1657,-74.9481,1073193,6316.925729,28732991,3.320619725,147700.4184,20201249,428.7,9,94,True,True,True
16,34,North Carolina,35.6301,-79.8064,138335,6367.473792,8014058,1.200312656,76411.07756,10439388,214.7,17,95,True,True,False
16,35,North Dakota,47.5289,-99.784,1491,12559.87046,1301427,1.465825271,170777.0496,779094,11.3,49,105,True,True,True
16,36,Ohio,40.3888,-82.7649,139141,7027.97478,8431240,1.233708295,72129.07752,11799448,288.8,12,96,True,True,True
16,37,Oklahoma,35.5653,-96.9289,39656,8887.227124,2952665,0.839435258,74619.32372,3959353,57.7,37,98,True,True,True
16,38,Oregon,44.572,-122.0709,124743,3139.408645,2919566,1.35863819,69221.14869,4237256,44.1,41,98,True,True,False
16,39,Pennsylvania,40.5908,-77.2098,167396,5979.453661,8433901,2.50075442,32940.25639,13002700,290.6,11,96,True,True,True
16,40,Rhode Island,41.6809,-71.5118,96209,9859.056544,2242295,1.9197074,211664.8621,1097379,1061.4,3,95,False,True,False
16,41,South Carolina,33.8569,-80.945,203239,7427.524621,3663312,1.597188446,71150.03863,5118425,170.2,21,94,True,True,True
16,42,South Dakota,44.2998,-99.4388,4837,11900.40456,390520,1.55113129,44143.56266,886667,11.7,48,102,True,True,True
16,45,Utah,40.15,-111.8624,56521,10051.66007,2448874,0.460819483,76385.093,3271616,39.7,42,101,True,True,True
16,46,Vermont,44.0459,-72.7107,3119,1588.970318,796904,1.643973777,127711.2257,643077,69.8,33,97,True,False,True
16,47,Virginia,37.7693,-78.17,388590,5030.63727,4764813,1.328858779,55823.35415,8631393,218.6,16,97,True,True,True
16,49,West Virginia,38.4912,-80.9545,27254,6033.210445,1759981,1.628685583,98205.16955,1793716,74.6,31,98,True,True,True
16,50,Wisconsin,44.2685,-89.6165,72616,9725.743564,5772267,1.042779568,99138.38439,5893718,108.8,27,99,True,True,True
16,51,Wyoming,42.756,-107.3025,1812,8478.140297,549805,1.063829787,94997.22682,576851,5.9,51,104,True,False,True
17,1,Alabama,32.3182,-86.9023,194517,8618.846729,2029488,1.4481848,41391.21816,5024279,99.2,29,94,True,True,False
17,2,Alaska,61.3707,-152.4044,44544,7099.768299,1404756,0.440910316,192025.9177,733391,1.3,52,109,True,False,False
17,3,Arizona,33.7298,-111.4312,571012,9258.252519,6029520,1.671806043,44112.45828,7151502,62.9,35,99,True,True,True
17,4,Arkansas,34.9697,-92.3731,24917,8985.142839,2272698,1.589871438,75309.66226,3011524,57.9,36,96,True,True,True
17,5,California,36.1162,-119.6816,2958116,7571.659534,38228615,1.123597008,96751.36476,39538223,253.7,13,99,True,True,False
17,6,Colorado,39.0598,-105.3111,349744,6511.515722,5007126,1.43447268,86948.35117,5773714,55.7,39,101,True,True,True
17,7,Connecticut,41.5978,-72.7554,207028,6266.592283,4880936,2.951365577,136901.6295,3605944,744.7,6,95,False,False,False
17,8,Delaware,39.3185,-75.5071,50427,7218.792233,1116162,1.445358068,114623.4611,989948,508,8,94,True,True,False
17,9,District of Columbia,38.8974,-77.0268,9545,4796.464465,1009392,2.511004106,143024.2197,689545,11280,1,96,True,True,True
17,10,Florida,27.7663,-81.6868,1547142,7315.849896,17654084,1.536137121,82197.13278,21538187,401.4,10,96,True,True,False
17,11,Georgia,33.0406,-83.6431,803699,7685.43365,5925441,1.506871978,55808.65526,10711908,185.6,19,95,True,True,False
17,12,Hawaii,21.0943,-157.4983,12316,1737.092054,910779,1.305143322,64326.36566,1455271,226.6,15,101,True,True,False
17,13,Idaho,44.2405,-114.4788,83211,8704.439962,576008,1.033081759,32232.06766,1839106,22.3,46,101,True,True,True
17,15,Indiana,39.8494,-86.2583,204517,8766.96079,6431185,1.57740198,95528.458,6785528,189.4,18,97,True,True,True
17,17,Kansas,38.5266,-96.7265,249727,8868.04512,1100365,1.350472607,37770.21632,2937880,35.9,43,99,False,True,False
17,18,Kentucky,37.6681,-84.6701,283006,7311.949644,3400741,0.957223409,76118.84308,4505836,114.1,25,97,True,True,False
17,19,Louisiana,31.1695,-91.8678,62163,7937.112292,4638346,2.223155727,99775.25354,4657757,107.8,28,96,True,True,False
17,20,Maine,44.6939,-69.3819,21059,2496.555603,1239325,1.522691379,92197.13855,1362359,44.2,40,96,True,True,True
17,21,Maryland,39.0639,-76.8021,310424,5399.640735,6455048,2.011671185,106771.2482,6177224,636.1,7,94,True,True,True
17,22,Massachusetts,42.2302,-71.5301,132285,6821.034391,12348663,2.903815885,179160.7925,7029917,901.2,5,94,True,True,False
17,23,Michigan,43.3266,-84.5361,124708,5825.506463,8807614,2.521378172,88192.05081,10077331,178,20,97,False,False,False
17,24,Minnesota,45.6945,-93.9002,12917,7915.05545,5863218,1.343026121,103964.5495,5706494,71.7,32,99,True,True,True
17,25,Mississippi,32.7416,-89.6787,48066,8483.278223,1475401,2.186751163,49574.16447,2961279,63.1,34,94,True,True,False
17,26,Missouri,38.4561,-92.2884,442911,7321.943329,3933456,1.439319594,64089.64798,6154913,89.5,30,96,True,True,False
17,27,Montana,46.9219,-110.4544,5147,8364.038182,879728,1.221572159,82311.57453,1084225,7.4,50,101,True,True,True
17,28,Nebraska,41.1254,-98.2681,55178,9407.425941,1908692,1.009462682,98670.60103,1961504,25.5,45,100,True,False,False
17,29,Nevada,38.3135,-117.0554,257794,8492.199746,2329676,1.444720977,75635.00031,3104614,28.3,44,101,True,True,False
17,30,New Hampshire,43.4525,-71.5639,6387,4182.065159,1146577,1.640756894,84325.05143,1377529,153.8,23,98,True,True,True
17,31,New Jersey,40.2989,-74.521,544627,7061.558017,8687933,3.258660026,97812.96054,9288994,1263,2,95,True,True,False
17,32,New Mexico,34.8405,-106.2485,74595,7804.022169,2157518,1.79177081,102894.3228,2117522,17.5,47,98,True,True,True
17,33,New York,42.1657,-74.9481,1085667,6387.319011,28979498,3.299073446,148967.5746,20201249,428.7,9,94,True,True,True
17,34,North Carolina,35.6301,-79.8064,145079,6432.414157,8087429,1.198125807,77110.6429,10439388,214.7,17,95,True,True,False
17,35,North Dakota,47.5289,-99.784,1438,12579.55389,1305288,1.466661103,171283.7013,779094,11.3,49,105,True,True,True
17,36,Ohio,40.3888,-82.7649,138290,7072.862752,8478037,1.233740629,72529.42485,11799448,288.8,12,96,True,True,True
17,37,Oklahoma,35.5653,-96.9289,40109,8970.978054,2955979,0.841458227,74703.07465,3959353,57.7,37,98,True,True,True
17,38,Oregon,44.572,-122.0709,125535,3158.210197,2919566,1.351300627,69221.14869,4237256,44.1,41,98,True,True,False
17,39,Pennsylvania,40.5908,-77.2098,172780,6022.38449,8494845,2.497454555,33110.52681,13002700,290.6,11,96,True,True,False
17,40,Rhode Island,41.6809,-71.5118,96209,9859.056544,2242295,1.9197074,211664.8621,1097379,1061.4,3,95,False,True,False
17,41,South Carolina,33.8569,-80.945,207241,7539.436061,3713908,1.606712281,72132.73062,5118425,170.2,21,94,True,True,True
17,42,South Dakota,44.2998,-99.4388,4662,11930.47265,391422,1.569013871,44245.52285,886667,11.7,48,102,True,True,True
17,45,Utah,40.15,-111.8624,57293,10101.09927,2458733,0.461034409,76692.61419,3271616,39.7,42,101,True,True,True
17,46,Vermont,44.0459,-72.7107,3175,1611.72713,805019,1.620761659,129011.7294,643077,69.8,33,97,True,False,True
17,47,Virginia,37.7693,-78.17,398300,5146.787208,4807396,1.304105348,56322.2459,8631393,218.6,16,97,True,True,True
17,49,West Virginia,38.4912,-80.9545,26858,6072.102344,1767500,1.632037934,98624.72219,1793716,74.6,31,98,True,True,True
17,50,Wisconsin,44.2685,-89.6165,72217,9758.22139,5798072,1.039484939,99581.58392,5893718,108.8,27,99,True,True,True
17,51,Wyoming,42.756,-107.3025,2021,8529.111426,549805,1.057472196,94997.22682,576851,5.9,51,104,True,False,True
18,1,Alabama,32.3182,-86.9023,195946,8648.011446,2034195,1.443536748,41487.21698,5024279,99.2,29,94,True,True,False
18,2,Alaska,61.3707,-152.4044,44699,7120.956332,1410760,0.439598411,192846.6465,733391,1.3,52,109,True,False,False
18,3,Arizona,33.7298,-111.4312,575554,9332.441418,6069199,1.658368689,44312.82326,7151502,62.9,35,99,True,False,True
18,4,Arkansas,34.9697,-92.3731,22824,9021.891415,2282211,1.595148808,75624.89148,3011524,57.9,36,96,True,True,True
18,5,California,36.1162,-119.6816,2986012,7642.592015,38655756,1.117506767,97832.39986,39538223,253.7,13,99,True,True,False
18,6,Colorado,39.0598,-105.3111,350837,6532.179978,5032041,1.431795646,87380.99819,5773714,55.7,39,101,True,True,True
18,7,Connecticut,41.5978,-72.7554,213655,6454.599588,5305328,2.898424769,148805.0752,3605944,744.7,6,95,True,True,False
18,8,Delaware,39.3185,-75.5071,51043,7282.051914,1126630,1.432802144,115698.4649,989948,508,8,94,True,True,False
18,9,District of Columbia,38.8974,-77.0268,9622,4822.252671,1013952,2.518144154,143670.3417,689545,11280,1,96,True,True,True
18,10,Florida,27.7663,-81.6868,1555007,7353.10708,17728996,1.537028559,82545.92185,21538187,401.4,10,96,True,True,False
18,11,Georgia,33.0406,-83.6431,808592,7732.121062,5957306,1.505569144,56108.77517,10711908,185.6,19,95,True,True,False
18,12,Hawaii,21.0943,-157.4983,12431,1745.214257,915086,1.299069203,64630.55982,1455271,226.6,15,101,True,False,False
18,13,Idaho,44.2405,-114.4788,82573,8704.439962,577938,1.033081759,32340.06597,1839106,22.3,46,101,False,False,True
18,15,Indiana,39.8494,-86.2583,204092,8804.06594,6462786,1.575815451,95997.85747,6785528,189.4,18,97,True,True,True
18,17,Kansas,38.5266,-96.7265,253099,8987.187787,1113766,1.340972023,38230.20794,2937880,35.9,43,99,True,True,True
18,18,Kentucky,37.6681,-84.6701,284739,7356.558996,3435510,0.963589286,76897.07819,4505836,114.1,25,97,True,True,True
18,19,Louisiana,31.1695,-91.8678,63084,7957.99943,4648497,2.230835976,99993.61125,4657757,107.8,28,96,True,True,False
18,20,Maine,44.6939,-69.3819,21323,2520.138192,1239642,1.517298382,92220.72114,1362359,44.2,40,96,True,True,True
18,21,Maryland,39.0639,-76.8021,312163,5428.901298,6480786,2.009664426,107196.9737,6177224,636.1,7,94,True,True,True
18,22,Massachusetts,42.2302,-71.5301,135533,6868.927007,12398580,2.894764078,179885.0142,7029917,901.2,5,94,True,True,False
18,23,Michigan,43.3266,-84.5361,128034,5858.980458,8872768,2.509878181,88844.44826,10077331,178,20,97,True,True,False
18,24,Minnesota,45.6945,-93.9002,12017,7932.237423,5883217,1.34279947,104319.1648,5706494,71.7,32,99,True,True,True
18,25,Mississippi,32.7416,-89.6787,40639,8532.234105,1510047,2.175385536,50738.28629,2961279,63.1,34,94,True,True,True
18,26,Missouri,38.4561,-92.2884,444224,7343.369242,3947197,1.435563819,64313.53655,6154913,89.5,30,96,True,True,False
18,27,Montana,46.9219,-110.4544,4956,8381.16054,881412,1.220192909,82469.13765,1084225,7.4,50,101,True,True,True
18,28,Nebraska,41.1254,-98.2681,53830,9417.661631,1941744,1.011110135,100379.2375,1961504,25.5,45,100,True,True,True
18,29,Nevada,38.3135,-117.0554,259010,8531.840595,2339272,1.439911109,75946.54297,3104614,28.3,44,101,True,True,False
18,30,New Hampshire,43.4525,-71.5639,5444,4182.065159,1152396,1.640756894,84753.01001,1377529,153.8,23,98,True,False,True
18,31,New Jersey,40.2989,-74.521,547679,7104.936958,8691786,3.241775133,97856.33948,9288994,1263,2,95,True,True,True
18,32,New Mexico,34.8405,-106.2485,73803,7833.876773,2163964,1.800770715,103201.7394,2117522,17.5,47,98,True,True,True
18,33,New York,42.1657,-74.9481,1098296,6456.252405,29165703,3.278180786,149924.7516,20201249,428.7,9,94,True,True,True
18,34,North Carolina,35.6301,-79.8064,145079,6432.414157,8087429,1.198125807,77110.6429,10439388,214.7,17,95,False,False,False
18,35,North Dakota,47.5289,-99.784,1355,12588.7395,1306720,1.465590927,171471.6125,779094,11.3,49,105,True,False,True
18,36,Ohio,40.3888,-82.7649,136713,7109.75182,8515645,1.237085863,72851.16048,11799448,288.8,12,96,True,True,True
18,37,Oklahoma,35.5653,-96.9289,39586,9017.402453,2957816,0.839087933,74749.49905,3959353,57.7,37,98,True,True,True
18,38,Oregon,44.572,-122.0709,126178,3173.526467,2919566,1.347020194,69221.14869,4237256,44.1,41,98,True,True,False
18,39,Pennsylvania,40.5908,-77.2098,160916,6050.356706,8536900,2.495591079,33225.78234,13002700,290.6,11,96,True,True,True
18,40,Rhode Island,41.6809,-71.5118,96209,9859.056544,2242295,1.9197074,211664.8621,1097379,1061.4,3,95,False,True,False
18,41,South Carolina,33.8569,-80.945,209087,7603.141289,3745465,1.596059919,72745.64095,5118425,170.2,21,94,True,True,True
18,42,South Dakota,44.2998,-99.4388,4613,11943.472,391864,1.577716995,44295.48561,886667,11.7,48,102,True,True,True
18,45,Utah,40.15,-111.8624,56667,10134.84893,2465673,0.46165352,76909.08615,3271616,39.7,42,101,True,True,True
18,46,Vermont,44.0459,-72.7107,3232,1637.849385,809158,1.594911937,129675.0423,643077,69.8,33,97,True,False,True
18,47,Virginia,37.7693,-78.17,405335,5231.667811,4852729,1.285186429,56853.35596,8631393,218.6,16,97,True,True,True
18,49,West Virginia,38.4912,-80.9545,26777,6127.231751,1783280,1.624639146,99505.23032,1793716,74.6,31,98,True,True,True
18,50,Wisconsin,44.2685,-89.6165,71447,9778.298904,5813407,1.040863464,99844.96175,5893718,108.8,27,99,True,True,True
18,51,Wyoming,42.756,-107.3025,2278,8588.72173,549805,1.050132775,94997.22682,576851,5.9,51,104,True,False,True
19,1,Alabama,32.3182,-86.9023,198456,8699.304636,2041107,1.436197523,41628.18658,5024279,99.2,29,94,True,True,False
19,2,Alaska,61.3707,-152.4044,44827,7138.590244,1414531,0.440427406,193362.1308,733391,1.3,52,109,True,True,False
19,3,Arizona,33.7298,-111.4312,581144,9420.602559,6101540,1.642994958,44480.0368,7151502,62.9,35,99,True,True,True
19,4,Arkansas,34.9697,-92.3731,20970,9065.996334,2288594,1.603105331,75836.40289,3011524,57.9,36,96,True,True,True
19,5,California,36.1162,-119.6816,3021127,7733.222198,39024543,1.127155409,98765.74902,39538223,253.7,13,99,True,True,False
19,6,Colorado,39.0598,-105.3111,352379,6561.439872,5057763,1.425940041,87827.65871,5773714,55.7,39,101,True,True,True
19,7,Connecticut,41.5978,-72.7554,215737,6513.332587,5342387,2.877456194,149844.5146,3605944,744.7,6,95,True,True,False
19,8,Delaware,39.3185,-75.5071,51439,7323.232323,1134451,1.431756671,116501.6369,989948,508,8,94,True,True,False
19,9,District of Columbia,38.8974,-77.0268,9766,4854.275387,1020262,2.513208208,144564.4273,689545,11280,1,96,True,True,True
19,10,Florida,27.7663,-81.6868,1564661,7398.810219,17821375,1.53772866,82976.037,21538187,401.4,10,96,True,True,False
19,11,Georgia,33.0406,-83.6431,816009,7803.974656,5988737,1.517292817,56404.80746,10711908,185.6,19,95,True,True,False
19,12,Hawaii,21.0943,-157.4983,24446,1749.3813,918361,1.304049417,64861.86604,1455271,226.6,15,101,True,True,False
19,13,Idaho,44.2405,-114.4788,83767,8772.932154,577938,1.044151603,32340.06597,1839106,22.3,46,101,True,True,False
19,15,Indiana,39.8494,-86.2583,203666,8844.572644,6498762,1.589759437,96532.24294,6785528,189.4,18,97,True,True,True
19,17,Kansas,38.5266,-96.7265,253277,8993.297667,1113766,1.340060992,38230.20794,2937880,35.9,43,99,True,False,False
19,18,Kentucky,37.6681,-84.6701,286703,7406.674571,3440622,0.965228796,77011.50017,4505836,114.1,25,97,True,True,True
19,19,Louisiana,31.1695,-91.8678,65151,8003.989852,4673947,2.237099189,100541.0651,4657757,107.8,28,96,True,True,False
19,20,Maine,44.6939,-69.3819,21672,2548.853901,1270873,1.514797735,94544.08977,1362359,44.2,40,96,True,True,True
19,21,Maryland,39.0639,-76.8021,314080,5461.519631,6510156,2.014016342,107682.7751,6177224,636.1,7,94,True,True,True
19,22,Massachusetts,42.2302,-71.5301,138574,6913.685783,12454145,2.885257048,180691.18,7029917,901.2,5,94,True,True,False
19,23,Michigan,43.3266,-84.5361,129563,5874.450791,8893037,2.505995674,89047.405,10077331,178,20,97,True,True,False
19,24,Minnesota,45.6945,-93.9002,11159,7948.532812,5895901,1.341385064,104544.0731,5706494,71.7,32,99,True,True,True
19,25,Mississippi,32.7416,-89.6787,41782,8572.319464,1511240,2.184811367,50778.37165,2961279,63.1,34,94,True,True,False
19,26,Missouri,38.4561,-92.2884,445508,7364.420405,3959087,1.433230233,64507.26591,6154913,89.5,30,96,True,True,False
19,27,Montana,46.9219,-110.4544,4946,8408.107203,883672,1.216282382,82680.5941,1084225,7.4,50,101,True,False,True
19,28,Nebraska,41.1254,-98.2681,53113,9417.661631,1944011,1.011110135,100496.4309,1961504,25.5,45,100,False,False,True
19,29,Nevada,38.3135,-117.0554,260180,8570.085411,2350428,1.436515994,76308.73241,3104614,28.3,44,101,True,True,False
19,30,New Hampshire,43.4525,-71.5639,6126,4317.755758,1158106,1.597710743,85172.95219,1377529,153.8,23,98,True,True,True
19,31,New Jersey,40.2989,-74.521,552010,7157.041225,8865291,3.2266691,99809.74287,9288994,1263,2,95,True,True,True
19,32,New Mexico,34.8405,-106.2485,72997,7866.831296,2175023,1.803533106,103729.1548,2117522,17.5,47,98,True,True,True
19,33,New York,42.1657,-74.9481,1110272,6521.644032,29342972,3.260681079,150835.9935,20201249,428.7,9,94,True,True,True
19,34,North Carolina,35.6301,-79.8064,96785,6526.425608,8186392,1.189048308,78054.21848,10439388,214.7,17,95,True,True,True
19,35,North Dakota,47.5289,-99.784,1212,12606.71704,1307962,1.465582746,171634.5914,779094,11.3,49,105,True,True,True
19,36,Ohio,40.3888,-82.7649,130821,7152.381278,8554113,1.234736242,73180.2534,11799448,288.8,12,96,True,True,True
19,37,Oklahoma,35.5653,-96.9289,36136,9056.776004,3000449,0.847438709,75826.91407,3959353,57.7,37,98,True,True,True
19,38,Oregon,44.572,-122.0709,132048,3173.526467,2919566,1.347020194,69221.14869,4237256,44.1,41,98,True,True,False
19,39,Pennsylvania,40.5908,-77.2098,164091,6108.01181,8584679,2.483927939,33365.63561,13002700,290.6,11,96,True,True,True
19,40,Rhode Island,41.6809,-71.5118,98576,10106.65864,2298001,1.9100368,216923.3151,1097379,1061.4,3,95,True,True,True
19,41,South Carolina,33.8569,-80.945,210321,7658.572607,3772941,1.587297562,73279.28877,5118425,170.2,21,94,True,True,True
19,42,South Dakota,44.2998,-99.4388,4232,11957.82782,392325,1.575822888,44347.59608,886667,11.7,48,102,True,False,True
19,45,Utah,40.15,-111.8624,55227,10175.46081,2472897,0.461956772,77134.41661,3271616,39.7,42,101,True,True,True
19,46,Vermont,44.0459,-72.7107,3233,1654.035568,813355,1.579304331,130347.6504,643077,69.8,33,97,True,False,True
19,47,Virginia,37.7693,-78.17,409526,5284.693292,4878157,1.28537098,57151.26403,8631393,218.6,16,97,True,True,True
19,49,West Virginia,38.4912,-80.9545,26675,6183.644534,1796329,1.637791012,100233.3514,1793716,74.6,31,98,True,True,True
19,50,Wisconsin,44.2685,-89.6165,71266,9811.498078,5832709,1.045568805,100176.4726,5893718,108.8,27,99,True,True,True
19,51,Wyoming,42.756,-107.3025,1789,8625.697397,563037,1.101718681,97283.49797,576851,5.9,51,104,True,True,True
20,1,Alabama,32.3182,-86.9023,190161,8762.773585,2050637,1.46233606,41822.55004,5024279,99.2,29,94,True,True,True
20,2,Alaska,61.3707,-152.4044,44975,7161.965429,1420122,0.482888936,194126.4037,733391,1.3,52,109,True,True,False
20,3,Arizona,33.7298,-111.4312,584779,9487.166488,6145769,1.669408466,44723.19778,7151502,62.9,35,99,True,True,True
20,4,Arkansas,34.9697,-92.3731,20421,9149.500763,2302494,1.608393635,76297.00272,3011524,57.9,36,96,True,True,True
20,5,California,36.1162,-119.6816,3039752,7781.926114,39288363,1.140232313,99433.44114,39538223,253.7,13,99,True,True,False
20,6,Colorado,39.0598,-105.3111,353615,6585.247179,5098541,1.429750519,88535.76549,5773714,55.7,39,101,True,True,True
20,7,Connecticut,41.5978,-72.7554,217608,6567.044953,5373402,2.872713916,150714.4306,3605944,744.7,6,95,True,True,False
20,8,Delaware,39.3185,-75.5071,51898,7370.882473,1142091,1.429467085,117286.2213,989948,508,8,94,True,True,False
20,9,District of Columbia,38.8974,-77.0268,9531,4874.679241,1024531,2.508502166,145169.3166,689545,11280,1,96,True,True,True
20,10,Florida,27.7663,-81.6868,1576433,7454.281613,17910668,1.535154974,83391.78378,21538187,401.4,10,96,True,True,False
20,11,Georgia,33.0406,-83.6431,823871,7879.962963,6033197,1.527283245,56823.55314,10711908,185.6,19,95,True,True,False
20,12,Hawaii,21.0943,-157.4983,24513,1754.183994,921908,1.304505375,65112.38304,1455271,226.6,15,101,True,True,False
20,13,Idaho,44.2405,-114.4788,83242,8818.25787,581299,1.037515547,32528.13972,1839106,22.3,46,101,True,False,True
20,15,Indiana,39.8494,-86.2583,203601,8887.307439,6545320,1.592644653,97223.81283,6785528,189.4,18,97,True,True,True
20,17,Kansas,38.5266,-96.7265,256655,9114.087942,1125705,1.342638275,38640.01615,2937880,35.9,43,99,True,True,True
20,18,Kentucky,37.6681,-84.6701,289837,7483.09019,3451200,0.970028715,77248.26772,4505836,114.1,25,97,True,True,True
20,19,Louisiana,31.1695,-91.8678,46174,8057.616664,4705481,2.237961247,101219.3915,4657757,107.8,28,96,True,True,True
20,20,Maine,44.6939,-69.3819,22331,2601.003413,1280282,1.515888225,95244.05377,1362359,44.2,40,96,True,True,True
20,21,Maryland,39.0639,-76.8021,316207,5497.363407,6541052,2.012619113,108193.8177,6177224,636.1,7,94,True,True,True
20,22,Massachusetts,42.2302,-71.5301,143008,6979.177231,12536712,2.874812905,181889.1047,7029917,901.2,5,94,True,True,False
20,23,Michigan,43.3266,-84.5361,132691,5906.452851,8933096,2.503945791,89448.52219,10077331,178,20,97,True,True,False
20,24,Minnesota,45.6945,-93.9002,10707,7970.236356,5910354,1.345296468,104800.3487,5706494,71.7,32,99,True,True,True
20,25,Mississippi,32.7416,-89.6787,43420,8629.507461,1512942,2.195252057,50835.55964,2961279,63.1,34,94,True,True,False
20,26,Missouri,38.4561,-92.2884,447102,7393.60201,3972789,1.47098685,64730.51904,6154913,89.5,30,96,True,True,False
20,27,Montana,46.9219,-110.4544,4906,8444.69104,887884,1.212121212,83074.68904,1084225,7.4,50,101,True,True,True
20,28,Nebraska,41.1254,-98.2681,55399,9536.871229,1944011,1.009312562,100496.4309,1961504,25.5,45,100,True,True,False
20,29,Nevada,38.3135,-117.0554,261280,8608.102966,2362512,1.456949646,76701.05021,3104614,28.3,44,101,True,True,False
20,30,New Hampshire,43.4525,-71.5639,6236,4371.296548,1169547,1.598331006,86014.381,1377529,153.8,23,98,True,True,True
20,31,New Jersey,40.2989,-74.521,556914,7218.264865,8951817,3.223009015,100783.8945,9288994,1263,2,95,True,True,True
20,32,New Mexico,34.8405,-106.2485,73070,7908.847121,2185009,1.814454126,104205.3978,2117522,17.5,47,98,True,True,True
20,33,New York,42.1657,-74.9481,1120342,6578.800663,29538381,3.249464179,151840.4831,20201249,428.7,9,94,True,True,True
20,34,North Carolina,35.6301,-79.8064,103139,6587.59026,8239713,1.186837108,78562.61449,10439388,214.7,17,95,True,True,False
20,35,North Dakota,47.5289,-99.784,1155,12626.5317,1311137,1.464322089,172051.2242,779094,11.3,49,105,True,True,True
20,36,Ohio,40.3888,-82.7649,127979,7206.996261,8576460,1.235587875,73371.4315,11799448,288.8,12,96,True,True,True
20,37,Oklahoma,35.5653,-96.9289,34035,9106.965909,3013962,0.856088356,76168.41266,3959353,57.7,37,98,True,True,True
20,38,Oregon,44.572,-122.0709,133310,3204.135298,2987263,1.355611135,70826.20372,4237256,44.1,41,98,True,True,False
20,39,Pennsylvania,40.5908,-77.2098,156901,6152.04403,8638607,2.515414229,33512.46435,13002700,290.6,11,96,True,True,True
20,40,Rhode Island,41.6809,-71.5118,99323,10183.11982,2313909,1.907745931,218424.9751,1097379,1061.4,3,95,True,True,True
20,41,South Carolina,33.8569,-80.945,213883,7765.880956,3823586,1.582621179,74262.93245,5118425,170.2,21,94,True,True,True
20,42,South Dakota,44.2998,-99.4388,4103,11989.13932,393343,1.571707381,44462.66867,886667,11.7,48,102,True,False,True
20,45,Utah,40.15,-111.8624,54750,10242.80418,2485476,0.461964797,77526.77983,3271616,39.7,42,101,True,True,True
20,46,Vermont,44.0459,-72.7107,3286,1678.074453,818476,1.575780728,131168.3379,643077,69.8,33,97,True,True,True
20,47,Virginia,37.7693,-78.17,413627,5337.589899,4899081,1.286460883,57396.40437,8631393,218.6,16,97,True,True,True
20,49,West Virginia,38.4912,-80.9545,26217,6231.464272,1806753,1.644026971,100815.0001,1793716,74.6,31,98,True,True,True
20,50,Wisconsin,44.2685,-89.6165,70787,9843.288906,5861531,1.053009933,100671.4889,5893718,108.8,27,99,True,True,True
20,51,Wyoming,42.756,-107.3025,1881,8660.599662,567450,1.097278749,98045.99151,576851,5.9,51,104,True,False,True
21,1,Alabama,32.3182,-86.9023,192946,8821.531311,2058224,1.474790538,41977.28619,5024279,99.2,29,94,True,True,False
21,2,Alaska,61.3707,-152.4044,52351,7190.945191,1430967,0.482843836,195608.8826,733391,1.3,52,109,True,True,False
21,3,Arizona,33.7298,-111.4312,592940,9616.28265,6215572,1.681853639,45163.17917,7151502,62.9,35,99,True,True,True
21,4,Arkansas,34.9697,-92.3731,20648,9252.423285,2315535,1.610199842,76729.13814,3011524,57.9,36,96,True,True,True
